,rank,num_workers,size,collective,devices_per_node,max_devices_per_node,profiling_precision
515,0,2,13729792,send_recv,2,8,BF16
516,0,2,13762560,send_recv,2,8,BF16
517,0,2,13795328,send_recv,2,8,BF16
518,0,2,13828096,send_recv,2,8,BF16
519,0,2,13860864,send_recv,2,8,BF16
520,0,2,13893632,send_recv,2,8,BF16
521,0,2,13926400,send_recv,2,8,BF16
522,0,2,13959168,send_recv,2,8,BF16
523,0,2,13991936,send_recv,2,8,BF16
524,0,2,14024704,send_recv,2,8,BF16
525,0,2,14057472,send_recv,2,8,BF16
526,0,2,14090240,send_recv,2,8,BF16
527,0,2,14123008,send_recv,2,8,BF16
528,0,2,14155776,send_recv,2,8,BF16
529,0,2,14188544,send_recv,2,8,BF16
530,0,2,14221312,send_recv,2,8,BF16
531,0,2,14254080,send_recv,2,8,BF16
532,0,2,14286848,send_recv,2,8,BF16
533,0,2,14319616,send_recv,2,8,BF16
534,0,2,14352384,send_recv,2,8,BF16
535,0,2,14385152,send_recv,2,8,BF16
536,0,2,14417920,send_recv,2,8,BF16
537,0,2,14450688,send_recv,2,8,BF16
538,0,2,14483456,send_recv,2,8,BF16
539,0,2,14516224,send_recv,2,8,BF16
540,0,2,14548992,send_recv,2,8,BF16
541,0,2,14581760,send_recv,2,8,BF16
542,0,2,14614528,send_recv,2,8,BF16
543,0,2,14647296,send_recv,2,8,BF16
544,0,2,14680064,send_recv,2,8,BF16
545,0,2,14712832,send_recv,2,8,BF16
546,0,2,14745600,send_recv,2,8,BF16
547,0,2,14778368,send_recv,2,8,BF16
548,0,2,14811136,send_recv,2,8,BF16
549,0,2,14843904,send_recv,2,8,BF16
550,0,2,14876672,send_recv,2,8,BF16
551,0,2,14909440,send_recv,2,8,BF16
552,0,2,14942208,send_recv,2,8,BF16
553,0,2,14974976,send_recv,2,8,BF16
554,0,2,15007744,send_recv,2,8,BF16
555,0,2,15040512,send_recv,2,8,BF16
556,0,2,15073280,send_recv,2,8,BF16
557,0,2,15106048,send_recv,2,8,BF16
558,0,2,15138816,send_recv,2,8,BF16
559,0,2,15171584,send_recv,2,8,BF16
560,0,2,15204352,send_recv,2,8,BF16
561,0,2,15237120,send_recv,2,8,BF16
562,0,2,15269888,send_recv,2,8,BF16
563,0,2,15302656,send_recv,2,8,BF16
564,0,2,15335424,send_recv,2,8,BF16
565,0,2,15368192,send_recv,2,8,BF16
566,0,2,15400960,send_recv,2,8,BF16
567,0,2,15433728,send_recv,2,8,BF16
568,0,2,15466496,send_recv,2,8,BF16
569,0,2,15499264,send_recv,2,8,BF16
570,0,2,15532032,send_recv,2,8,BF16
571,0,2,15564800,send_recv,2,8,BF16
572,0,2,15597568,send_recv,2,8,BF16
573,0,2,15630336,send_recv,2,8,BF16
574,0,2,15663104,send_recv,2,8,BF16
575,0,2,15695872,send_recv,2,8,BF16
576,0,2,15728640,send_recv,2,8,BF16
577,0,2,15761408,send_recv,2,8,BF16
578,0,2,15794176,send_recv,2,8,BF16
579,0,2,15826944,send_recv,2,8,BF16
580,0,2,15859712,send_recv,2,8,BF16
581,0,2,15892480,send_recv,2,8,BF16
582,0,2,15925248,send_recv,2,8,BF16
583,0,2,15958016,send_recv,2,8,BF16
584,0,2,15990784,send_recv,2,8,BF16
585,0,2,16023552,send_recv,2,8,BF16
586,0,2,16056320,send_recv,2,8,BF16
587,0,2,16089088,send_recv,2,8,BF16
588,0,2,16121856,send_recv,2,8,BF16
589,0,2,16154624,send_recv,2,8,BF16
590,0,2,16187392,send_recv,2,8,BF16
591,0,2,16220160,send_recv,2,8,BF16
592,0,2,16252928,send_recv,2,8,BF16
593,0,2,16285696,send_recv,2,8,BF16
594,0,2,16318464,send_recv,2,8,BF16
595,0,2,16351232,send_recv,2,8,BF16
596,0,2,16384000,send_recv,2,8,BF16
597,0,2,16416768,send_recv,2,8,BF16
598,0,2,16449536,send_recv,2,8,BF16
599,0,2,16482304,send_recv,2,8,BF16
600,0,2,16515072,send_recv,2,8,BF16
601,0,2,16547840,send_recv,2,8,BF16
602,0,2,16580608,send_recv,2,8,BF16
603,0,2,16613376,send_recv,2,8,BF16
604,0,2,16646144,send_recv,2,8,BF16
